Order Date,Region,Category,Sales,Profit
2018-04-29,East,Technology,46270.8,6229.04
2018-04-30,East,Technology,5512.63,1020.0
2018-04-30,South,Furniture,32548.62,4962.41
2018-04-30,East,Furniture,17600.33,3561.04
2018-05-02,South,Office Supplies,1959.08,189.23
2018-05-03,East,Furniture,821.5,97.26
2018-05-03,South,Technology,32294.82,1864.2
2018-05-04,Central,Technology,20000.24,2743.44
2018-05-04,Central,Office Supplies,34635.6,4205.19
2018-05-08,South,Office Supplies,14099.44,3493.7
2018-05-09,East,Technology,30972.79,7368.28
2018-05-11,West,Furniture,19848.35,5250.77
2018-05-12,East,Office Supplies,43903.71,3807.8
2018-05-12,Central,Furniture,28561.51,7188.8
2018-05-13,West,Office Supplies,36840.41,5098.77
2018-05-14,Central,Technology,17825.34,4551.31
2018-05-15,West,Office Supplies,43102.27,6598.07
2018-05-17,East,Furniture,24677.82,4765.01
2018-05-18,East,Furniture,40671.58,3678.71
2018-05-19,West,Office Supplies,31489.95,7628.19
2018-05-21,South,Office Supplies,28052.88,4423.59
2018-05-22,Central,Office Supplies,49737.61,7440.79
2018-05-23,East,Furniture,9390.63,1511.21
2018-05-23,West,Furniture,16800.61,2092.76
2018-05-23,West,Technology,41166.25,12078.68
2018-05-24,East,Office Supplies,31313.03,3915.38
2018-05-24,Central,Furniture,8707.41,968.32
2018-05-25,West,Furniture,4030.49,538.93
2018-05-25,Central,Technology,22003.95,5023.31
2018-05-26,West,Furniture,14326.25,1908.62
2018-05-26,West,Furniture,48518.19,10218.22
2018-05-26,Central,Office Supplies,19743.85,4119.15
2018-05-28,West,Furniture,9851.79,663.4
2018-05-28,West,Furniture,27952.55,4864.42
2018-05-28,East,Furniture,32248.97,6004.77
2018-05-28,South,Technology,6691.37,1347.73
2018-05-28,East,Office Supplies,22533.0,2041.32
2018-05-30,East,Technology,16514.73,4867.84
2018-05-30,Central,Office Supplies,24363.63,4695.95
2018-05-31,West,Furniture,30298.4,5375.35
2018-05-31,West,Office Supplies,14048.18,4168.31
2018-05-31,Central,Technology,43211.7,10979.38
2018-06-01,South,Office Supplies,5148.54,851.43
2018-06-01,South,Technology,1738.25,166.83
2018-06-01,South,Technology,49323.64,14276.04
2018-06-02,West,Furniture,45726.65,9477.53
2018-06-03,West,Furniture,18811.44,4918.72
2018-06-03,East,Office Supplies,22558.22,6596.36
2018-06-03,South,Furniture,33321.62,4725.79
2018-06-03,West,Office Supplies,39658.07,2047.36
2018-06-04,East,Technology,26802.36,4359.85
2018-06-04,West,Technology,4091.08,748.68
2018-06-04,Central,Furniture,13395.61,3671.7
2018-06-05,Central,Technology,19555.07,2001.53
2018-06-05,Central,Technology,44750.64,12062.32
2018-06-06,Central,Furniture,27063.13,6100.95
2018-06-06,West,Office Supplies,7916.99,1943.3
2018-06-06,Central,Technology,22179.22,2057.46
2018-06-06,Central,Technology,40562.47,5266.21
2018-06-06,West,Office Supplies,41477.52,7368.17
2018-06-08,West,Technology,17171.23,1933.48
2018-06-08,South,Furniture,32181.5,5612.82
2018-06-10,West,Technology,27865.1,4216.98
2018-06-10,Central,Furniture,37297.27,3397.77
2018-06-10,Central,Furniture,33258.64,4688.8
2018-06-10,South,Technology,44945.23,8942.79
2018-06-11,West,Office Supplies,44133.0,11251.03
2018-06-11,East,Office Supplies,40014.51,9547.08
2018-06-13,South,Technology,46101.78,4645.1
2018-06-13,Central,Furniture,21906.14,1608.12
2018-06-16,Central,Furniture,11755.31,2470.49
2018-06-16,West,Technology,43133.67,10941.44
2018-06-18,South,Furniture,44877.24,9915.88
2018-06-19,West,Office Supplies,4416.9,970.51
2018-06-20,Central,Furniture,28782.52,6589.36
2018-06-21,Central,Furniture,25227.68,3053.67
2018-06-23,West,Office Supplies,27197.74,3684.17
2018-06-25,West,Technology,2628.61,688.89
2018-06-27,South,Office Supplies,3914.87,498.81
2018-06-28,South,Furniture,10921.69,1275.61
2018-06-28,West,Furniture,31191.56,2597.49
2018-06-28,West,Office Supplies,38348.63,5799.4
2018-06-29,West,Furniture,45345.7,5283.36
2018-06-29,South,Office Supplies,32851.33,1897.01
2018-06-30,South,Furniture,4142.27,1198.16
2018-06-30,West,Office Supplies,37925.54,9851.29
2018-07-01,South,Technology,33424.08,6128.37
2018-07-01,East,Office Supplies,9322.6,972.87
2018-07-02,West,Furniture,30142.28,4935.81
2018-07-03,East,Furniture,39753.9,5137.49
2018-07-04,West,Furniture,7766.68,1601.53
2018-07-04,East,Technology,40877.61,5917.26
2018-07-06,East,Furniture,29379.39,1523.35
2018-07-07,West,Furniture,17598.3,1984.09
2018-07-07,East,Office Supplies,565.07,82.96
2018-07-07,Central,Furniture,8230.78,1538.72
2018-07-08,South,Office Supplies,34397.78,9264.01
2018-07-08,West,Technology,47729.46,10670.48
2018-07-09,South,Office Supplies,13322.44,1146.57
2018-07-10,East,Technology,46885.88,13437.28
2018-07-11,Central,Technology,48117.89,4298.58
2018-07-11,East,Technology,47318.64,13555.06
2018-07-13,East,Office Supplies,38370.89,6631.55
2018-07-14,South,Technology,29909.01,8953.01
2018-07-15,East,Furniture,7041.1,442.15
2018-07-15,South,Office Supplies,26516.18,6567.76
2018-07-15,Central,Office Supplies,14998.83,3071.57
2018-07-15,East,Office Supplies,9849.03,2157.92
2018-07-18,South,Furniture,10382.61,2758.66
2018-07-18,East,Office Supplies,44030.15,4391.45
2018-07-20,East,Technology,21519.24,4857.14
2018-07-20,South,Office Supplies,3959.64,951.78
2018-07-20,Central,Furniture,20163.49,5471.4
2018-07-21,South,Office Supplies,11153.42,1212.49
2018-07-21,East,Office Supplies,905.82,86.11
2018-07-22,East,Office Supplies,19433.84,4394.86
2018-07-23,West,Office Supplies,2479.31,558.22
2018-07-24,South,Technology,15926.73,4160.66
2018-07-24,Central,Office Supplies,18989.22,4229.64
2018-07-25,South,Furniture,37566.96,5579.25
2018-07-25,South,Office Supplies,9441.05,589.19
2018-07-27,East,Furniture,46347.3,13168.16
2018-07-27,South,Office Supplies,2176.84,237.98
2018-07-28,South,Furniture,42298.94,9181.93
2018-07-28,Central,Technology,5613.03,505.76
2018-07-28,East,Technology,40120.34,3786.09
2018-07-29,West,Furniture,556.01,102.45
2018-07-30,Central,Technology,7267.75,470.61
2018-07-31,West,Furniture,38295.79,4889.38
2018-07-31,Central,Furniture,32355.95,5960.06
2018-08-01,East,Office Supplies,32559.63,4794.66
2018-08-02,Central,Technology,46656.07,3248.64
2018-08-03,West,Technology,32005.3,9106.14
2018-08-04,Central,Office Supplies,28255.23,5787.1
2018-08-04,West,Furniture,25508.71,2038.96
2018-08-05,South,Furniture,29395.83,4778.34
2018-08-05,East,Office Supplies,37205.1,6819.14
2018-08-05,South,Technology,30186.09,8018.61
2018-08-05,East,Furniture,32748.71,5870.42
2018-08-05,Central,Office Supplies,19081.18,4302.12
2018-08-05,South,Office Supplies,16708.31,2465.9
2018-08-06,West,Office Supplies,21837.53,1787.64
2018-08-06,East,Office Supplies,45444.15,13254.04
2018-08-07,East,Technology,45430.26,8054.32
2018-08-07,West,Technology,36779.65,3238.18
2018-08-09,South,Technology,8520.11,759.53
2018-08-09,South,Furniture,15198.78,1336.25
2018-08-09,South,Office Supplies,33851.25,3859.95
2018-08-10,East,Furniture,16628.59,3683.4
2018-08-10,Central,Technology,25058.02,1483.37
2018-08-11,South,Office Supplies,39452.94,10974.43
2018-08-12,West,Office Supplies,48441.42,2800.78
2018-08-12,East,Technology,31710.8,3784.16
2018-08-13,Central,Technology,24420.81,6218.93
2018-08-17,East,Office Supplies,6970.96,733.34
2018-08-17,West,Furniture,14675.12,1124.84
2018-08-17,West,Technology,34688.07,6874.0
2018-08-17,Central,Furniture,44790.09,11612.95
2018-08-18,West,Furniture,19220.64,3221.42
2018-08-18,East,Office Supplies,20632.84,2045.68
2018-08-19,West,Office Supplies,22161.97,1301.27
2018-08-20,South,Furniture,48236.98,5345.9
2018-08-20,South,Technology,5280.54,612.26
2018-08-20,Central,Technology,12652.34,1362.18
2018-08-20,West,Technology,41816.09,5580.22
2018-08-21,West,Furniture,24296.68,5492.82
2018-08-22,South,Furniture,35465.25,1955.66
2018-08-24,Central,Office Supplies,19659.83,3164.05
2018-08-25,South,Technology,17726.66,4730.59
2018-08-26,East,Technology,19896.23,5741.83
2018-08-26,Central,Furniture,10461.89,729.09
2018-08-26,West,Office Supplies,9410.89,2722.04
2018-08-28,West,Office Supplies,21713.95,2776.36
2018-08-29,Central,Technology,18340.38,2197.64
2018-08-29,East,Office Supplies,3843.87,281.51
2018-08-30,Central,Technology,11001.98,832.89
2018-08-30,Central,Technology,22305.83,4045.0
2018-09-01,Central,Technology,16383.63,4842.84
2018-09-03,East,Furniture,33219.51,9288.29
2018-09-03,West,Office Supplies,43317.2,6023.6
2018-09-04,South,Office Supplies,11252.59,3211.0
2018-09-05,Central,Office Supplies,10923.67,1325.89
2018-09-05,East,Technology,14014.09,1920.63
2018-09-05,Central,Furniture,41404.98,10558.06
2018-09-08,Central,Technology,36666.53,5139.76
2018-09-08,South,Office Supplies,40684.75,11100.26
2018-09-08,East,Technology,40585.02,12057.98
2018-09-09,West,Technology,29986.19,5983.76
2018-09-09,Central,Technology,23729.85,5275.59
2018-09-09,South,Technology,6474.02,1403.11
2018-09-09,Central,Technology,14284.88,1896.15
2018-09-10,Central,Office Supplies,25321.65,5056.32
2018-09-10,East,Furniture,21272.87,2130.14
2018-09-11,East,Furniture,41995.56,8925.54
2018-09-11,Central,Office Supplies,42637.26,11267.79
2018-09-14,East,Furniture,8820.48,772.09
2018-09-15,West,Technology,33562.26,3926.88
2018-09-15,East,Furniture,16131.88,2883.82
2018-09-16,East,Technology,31204.29,8189.2
2018-09-16,West,Technology,12919.17,2594.47
2018-09-17,East,Technology,1676.95,436.85
2018-09-17,East,Office Supplies,44345.2,11624.84
2018-09-17,East,Furniture,44655.49,9177.65
2018-09-18,South,Furniture,26060.13,7463.99
2018-09-19,South,Technology,45885.3,4211.16
2018-09-20,Central,Office Supplies,46110.96,12660.01
2018-09-20,East,Technology,49729.02,10607.92
2018-09-21,South,Office Supplies,37348.53,5115.14
2018-09-25,West,Office Supplies,4810.56,799.19
2018-09-25,Central,Office Supplies,27522.18,7747.92
2018-09-26,West,Office Supplies,37105.76,6861.83
2018-09-27,Central,Technology,45352.53,7648.1
2018-09-27,South,Office Supplies,17286.98,4043.52
2018-09-27,West,Furniture,45257.46,10455.57
2018-09-28,South,Furniture,41117.79,8376.9
2018-09-29,East,Technology,12757.13,1974.35
2018-09-29,Central,Office Supplies,47158.83,4353.61
2018-09-29,West,Technology,16699.37,1569.88
2018-09-29,Central,Furniture,29892.97,4585.71
2018-09-30,East,Furniture,34352.26,8455.84
2018-10-01,Central,Technology,15864.71,2062.91
2018-10-01,Central,Technology,6023.32,1342.55
2018-10-03,West,Office Supplies,5765.22,1710.18
2018-10-04,West,Furniture,36868.05,6348.67
2018-10-04,East,Technology,37834.45,10622.03
2018-10-04,Central,Office Supplies,21455.15,4135.98
2018-10-05,South,Furniture,17591.09,2967.42
2018-10-08,Central,Furniture,39286.02,10721.8
2018-10-08,West,Office Supplies,12681.91,3710.78
2018-10-09,East,Furniture,16987.13,1847.94
2018-10-09,South,Office Supplies,3096.79,736.67
2018-10-10,South,Furniture,32768.33,6137.32
2018-10-11,East,Office Supplies,8140.91,2367.35
2018-10-12,Central,Furniture,21484.89,6015.11
2018-10-12,Central,Office Supplies,46558.64,8967.77
2018-10-13,South,Technology,15306.25,3644.2
2018-10-13,West,Technology,38188.74,3066.81
2018-10-14,East,Office Supplies,27076.61,6778.99
2018-10-15,Central,Technology,6603.64,928.22
2018-10-16,South,Furniture,44216.7,4585.43
2018-10-16,South,Technology,19074.7,3304.1
2018-10-17,East,Furniture,16009.53,3015.17
2018-10-18,South,Office Supplies,25614.59,3459.82
2018-10-18,West,Office Supplies,2377.95,396.0
2018-10-19,Central,Technology,41400.33,9172.2
2018-10-19,East,Technology,35816.14,9296.57
2018-10-19,South,Technology,35487.56,4043.21
2018-10-20,West,Technology,40731.46,11408.64
2018-10-20,Central,Technology,17238.11,3699.41
2018-10-21,East,Technology,37917.94,6574.18
2018-10-21,South,Furniture,23262.63,6369.88
2018-10-22,Central,Office Supplies,8933.18,1821.26
2018-10-22,West,Office Supplies,6516.76,996.14
2018-10-22,Central,Office Supplies,26740.72,4284.41
2018-10-26,Central,Office Supplies,39135.77,6182.01
2018-10-26,South,Office Supplies,6990.5,2041.03
2018-10-26,South,Furniture,38491.04,11507.51
2018-10-27,Central,Furniture,19091.65,4535.06
2018-10-28,West,Office Supplies,36218.04,7478.44
2018-10-30,South,Office Supplies,33146.75,9154.53
2018-10-31,East,Office Supplies,36372.86,6577.56
2018-10-31,Central,Technology,34222.15,2692.34
2018-11-01,West,Technology,35295.9,3634.23
2018-11-02,East,Technology,677.09,126.53
2018-11-02,East,Furniture,39491.24,2800.2
2018-11-03,South,Office Supplies,6889.99,1549.21
2018-11-04,Central,Furniture,27901.16,2737.95
2018-11-04,West,Office Supplies,28272.12,5999.3
2018-11-05,West,Furniture,39420.97,7321.88
2018-11-09,South,Furniture,48417.04,13834.81
2018-11-09,West,Technology,19339.07,3175.65
2018-11-10,West,Furniture,25969.08,6910.95
2018-11-10,Central,Furniture,36446.02,8315.21
2018-11-11,Central,Furniture,31955.13,7277.96
2018-11-14,Central,Furniture,3382.77,791.69
2018-11-15,East,Furniture,2013.13,171.78
2018-11-16,Central,Technology,25872.84,5560.9
2018-11-16,South,Office Supplies,20732.68,4391.81
2018-11-16,East,Technology,7033.16,1283.86
2018-11-16,Central,Technology,39645.62,10998.78
2018-11-17,Central,Technology,28424.28,2099.58
2018-11-17,West,Furniture,41146.53,3052.03
2018-11-18,West,Office Supplies,39344.39,5895.08
2018-11-19,Central,Technology,31055.91,8397.18
2018-11-19,East,Furniture,31006.59,5282.21
2018-11-23,South,Furniture,23602.41,2328.12
2018-11-24,East,Furniture,39263.38,9895.34
2018-11-29,East,Furniture,36139.47,4946.9
2018-11-29,West,Furniture,11264.37,1558.53
2018-11-29,East,Furniture,48136.33,13631.39
2018-11-30,West,Furniture,8385.72,737.32
2018-12-01,South,Technology,6512.51,917.71
2018-12-01,South,Furniture,29661.26,4809.24
2018-12-02,West,Office Supplies,46229.45,5848.2
2018-12-02,Central,Technology,44647.47,8628.05
2018-12-04,Central,Technology,835.88,165.86
2018-12-05,West,Furniture,39108.04,8523.28
2018-12-06,East,Furniture,7693.16,1121.95
2018-12-09,South,Furniture,42446.6,2778.78
2018-12-10,Central,Furniture,13397.52,1249.6
2018-12-10,Central,Furniture,28737.67,6531.43
2018-12-10,East,Furniture,39775.11,11010.22
2018-12-10,Central,Office Supplies,15016.67,1430.76
2018-12-11,South,Furniture,26952.09,4805.64
2018-12-11,East,Office Supplies,39972.19,5591.87
2018-12-11,South,Office Supplies,12608.33,3416.76
2018-12-12,South,Technology,23326.52,1383.45
2018-12-13,South,Furniture,43221.19,11372.82
2018-12-13,West,Technology,21554.06,4163.26
2018-12-14,Central,Office Supplies,32097.92,7891.82
2018-12-14,East,Office Supplies,1434.18,183.22
2018-12-15,West,Technology,34452.62,7980.6
2018-12-16,West,Furniture,32901.03,9662.51
2018-12-16,West,Furniture,30924.74,4177.4
2018-12-17,Central,Technology,44680.85,2268.94
2018-12-18,Central,Furniture,19813.45,4235.66
2018-12-18,South,Technology,3455.69,628.83
2018-12-18,West,Office Supplies,3075.87,431.65
2018-12-20,Central,Furniture,37918.4,6899.43
2018-12-20,West,Furniture,18099.4,2705.31
2018-12-20,East,Furniture,40820.41,7533.59
2018-12-20,West,Technology,8234.08,1012.59
2018-12-21,Central,Office Supplies,780.32,149.81
2018-12-21,West,Furniture,21562.27,6058.11
2018-12-23,Central,Furniture,16256.6,1645.63
2018-12-24,East,Technology,15949.91,1247.03
2018-12-26,East,Office Supplies,5881.09,1052.12
2018-12-28,East,Technology,15543.09,4496.75
2018-12-28,West,Technology,19106.2,2990.29
2018-12-29,Central,Office Supplies,42451.28,5156.96
2018-12-29,Central,Office Supplies,34189.89,5084.52
2018-12-30,South,Office Supplies,15610.05,2200.24
2018-12-31,Central,Furniture,25603.62,2020.85
2018-12-31,West,Furniture,5240.51,1531.46
2018-12-31,Central,Furniture,7223.71,2003.97
2019-01-01,East,Office Supplies,40396.14,11425.1
2019-01-01,Central,Technology,8115.58,1643.57
2019-01-02,West,Technology,13212.27,2310.1
2019-01-03,West,Technology,33638.77,2694.3
2019-01-03,Central,Furniture,32650.77,5120.7
2019-01-04,Central,Furniture,43166.23,10268.74
2019-01-04,Central,Technology,21855.86,5618.5
2019-01-04,West,Technology,18246.13,4274.73
2019-01-05,East,Office Supplies,9118.41,1875.83
2019-01-06,Central,Technology,7670.21,747.17
2019-01-06,East,Office Supplies,47755.16,10892.08
2019-01-09,West,Office Supplies,17945.58,2840.68
2019-01-09,East,Technology,38196.31,5208.78
2019-01-10,West,Office Supplies,924.18,55.41
2019-01-11,South,Technology,38611.71,5809.64
2019-01-12,Central,Furniture,1046.83,92.19
2019-01-13,West,Technology,8180.41,1060.7
2019-01-13,Central,Furniture,41796.76,4739.88
2019-01-13,West,Office Supplies,26831.81,3346.1
2019-01-14,East,Office Supplies,46614.6,9766.42
2019-01-15,Central,Technology,43488.9,4760.08
2019-01-15,South,Furniture,19087.64,3392.97
2019-01-18,East,Office Supplies,27001.36,2550.3
2019-01-18,West,Furniture,19522.86,4403.92
2019-01-18,South,Furniture,29900.06,6146.8
2019-01-19,Central,Furniture,27405.04,6187.12
2019-01-19,East,Office Supplies,43606.21,3200.54
2019-01-19,West,Office Supplies,909.13,172.57
2019-01-21,East,Technology,34636.97,4080.41
2019-01-22,West,Technology,28796.01,8568.0
2019-01-22,East,Office Supplies,42783.91,5749.15
2019-01-24,South,Technology,39433.91,6634.03
2019-01-24,West,Technology,14289.11,3205.12
2019-01-25,Central,Technology,13033.77,1113.09
2019-01-26,East,Furniture,7292.13,1429.39
2019-01-26,West,Office Supplies,35860.24,4813.18
2019-01-26,West,Technology,36833.22,7858.67
2019-01-29,West,Office Supplies,36221.6,2190.96
2019-01-29,West,Furniture,17253.96,4214.9
2019-01-30,East,Furniture,11093.0,1061.29
2019-02-01,South,Office Supplies,44268.26,13087.83
2019-02-01,Central,Technology,36668.26,3494.59
2019-02-01,West,Technology,32322.76,3633.24
2019-02-01,South,Technology,34309.41,2673.02
2019-02-02,South,Furniture,2226.58,521.02
2019-02-03,South,Office Supplies,31249.41,5881.68
2019-02-03,East,Furniture,26697.63,4287.49
2019-02-04,South,Office Supplies,23597.73,6781.52
2019-02-04,Central,Technology,11080.14,2550.52
2019-02-04,West,Office Supplies,4592.02,258.9
2019-02-05,West,Furniture,23250.18,6689.32
2019-02-05,West,Furniture,2688.43,486.18
2019-02-05,East,Technology,21565.39,4772.37
2019-02-06,South,Office Supplies,46502.75,13815.45
2019-02-09,East,Furniture,9282.87,1848.77
2019-02-09,South,Furniture,39639.79,5584.81
2019-02-09,West,Technology,46705.33,9694.42
2019-02-09,Central,Furniture,2889.46,152.58
2019-02-11,East,Technology,20063.67,4180.02
2019-02-13,South,Office Supplies,31032.44,6022.26
2019-02-15,East,Office Supplies,48386.38,10296.98
2019-02-17,West,Office Supplies,19448.25,1184.01
2019-02-17,South,Office Supplies,38159.33,4127.16
2019-02-19,South,Technology,16500.64,3269.67
2019-02-20,Central,Office Supplies,17826.93,4441.37
2019-02-24,South,Furniture,49310.34,9723.05
2019-02-24,Central,Technology,28149.38,7111.85
2019-02-25,East,Office Supplies,32411.28,5982.55
2019-02-26,South,Technology,44293.86,6219.58
2019-02-26,West,Furniture,18670.21,1177.88
2019-02-27,West,Office Supplies,900.19,84.73
2019-02-28,East,Technology,9579.11,1457.17
2019-02-28,West,Furniture,44015.96,12378.08
2019-03-01,South,Furniture,2577.54,243.36
2019-03-01,West,Technology,49615.97,4161.03
2019-03-02,South,Office Supplies,13142.82,1727.49
2019-03-03,West,Furniture,6023.97,1363.05
